Day;Month;Year;Plot ;Subplot ;Sp.Focal;Fruits;Seeds;BEMA;CHFU;CHMI;CETE;HOMA;LEMA;PAIN;PLCO;POMA;POMO;PUPA;SASO;SCLA;SPRU;MESU;MEEL;MEPO;SOAS;FrPu;SUSP;COSQ;ANAR;RAPE;ACHI
16;4;2020;9;F4;BEMA;4;16;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F5;BEMA;14;56;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;F5;CHFU;5;160;1;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;9;F5;SOAS;5;275;1;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;F5;LEMA;2;116;0;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F5;SPRU;14;336;0;0;0;0;1;0;0;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F5;SCLA;1;31;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;F6;BEMA;8;32;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F6;LEMA;10;580;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;F6;SOAS;15;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;F6;SCLA;7;217;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;F6;CHFU;18;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;A1;SOAS;12;660;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;A1;SCLA;6;186;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
16;4;2020;9;A1;LEMA;4;232;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
16;4;2020;9;A1;BEMA;19;76;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0
1;4;2020;9;A2;SOAS;22;1210;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;A2;SCLA;6;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;9;A2;CHFU;3;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;A2;BEMA;12;48;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;A3;SCLA;10;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;A3;LEMA;9;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;A3;SOAS;26;1430;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;A3;BEMA;8;32;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0
1;4;2020;9;A4;SOAS;26;1430;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0
16;4;2020;9;A4;BEMA;8;32;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0
16;4;2020;9;A4;SCLA;3;93;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0
16;4;2020;9;A4;LEMA;5;290;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;1;0;0
1;4;2020;9;A5;SOAS;13;715;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;A5;SCLA;6;186;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;A5;CHFU;3;96;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;1;0;0
16;4;2020;9;A5;LEMA;3;174;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;A6;CHFU;4;128;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;A6;SOAS;7;385;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;A6;LEMA;10;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
16;4;2020;9;A6;SCLA;4;124;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1;4;2020;9;B1;CHFU;5;160;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;B1;BEMA;6;24;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;B1;SOAS;22;1210;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
16;4;2020;9;B1;SCLA;5;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;B1;LEMA;7;406;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;B2;SCLA;9;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1;4;2020;9;B2;SOAS;18;990;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;B2;CHFU;2;64;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;B2;LEMA;12;696;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
16;4;2020;9;B3;BEMA;4;16;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;B3;SCLA;6;186;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;B3;SASO;7;NA;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;B3;LEMA;15;870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;B3;CHFU;1;32;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;B4;SCLA;5;155;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
1;4;2020;9;B4;SOAS;21;1155;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;B4;LEMA;4;232;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;B4;BEMA;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
1;4;2020;9;B5;CHFU;2;64;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;B5;SOAS;15;825;0;2;0;4;0;0;0;0;0;0;6;0;1;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;B5;SCLA;3;93;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;1;0;0
16;4;2020;9;B6;LEMA;2;116;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;B6;SCLA;9;279;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;B6;BEMA;7;28;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;9;B6;CHFU;1;32;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0
1;4;2020;9;B6;SOAS;72;3960;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1;4;2020;9;C1;SOAS;28;1540;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;C1;CHFU;7;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C1;SCLA;5;155;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;C1;LEMA;8;464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C1;BEMA;36;144;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;C2;SOAS;26;1430;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;C2;CHFU;8;256;0;0;0;1;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C2;SCLA;5;155;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C2;LEMA;8;464;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;9;C3;SOAS;19;1045;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;C3;CHFU;2;64;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C3;SCLA;8;248;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;C3;BEMA;6;24;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C3;LEMA;5;290;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;C4;SOAS;14;770;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;9;C4;CHFU;1;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C4;SCLA;8;248;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;C4;LEMA;7;406;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;C5;SOAS;4;220;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;C5;CHFU;3;96;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;C5;SCLA;4;124;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;C6;SOAS;18;990;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;C6;CHFU;3;96;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;C6;SCLA;4;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16;4;2020;9;C6;LEMA;3;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
16;4;2020;8;F2;HOMA;5;NA;0;3;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F2;LEMA;4;232;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;F2;CHFU;6;192;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F2;SPRU;114;2736;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F2;BEMA;22;88;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
16;4;2020;8;F2;POMA;1;NA;0;3;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F2;SCLA;2;62;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F3;BEMA;53;212;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;F3;CHFU;4;128;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F3;HOMA;7;NA;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F3;LEMA;2;116;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F3;SPRU;43;1032;0;1;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F3;POMO;1;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;F3;SOAS;2;110;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F4;LEMA;5;290;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;8;F4;CHFU;4;128;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F4;HOMA;3;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F4;POMO;1;NA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;F4;SOAS;3;165;0;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F4;SPRU;63;1512;0;3;0;0;2;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;F5;CHFU;2;64;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
16;4;2020;8;F5;HOMA;3;NA;0;0;0;0;0;3;1;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;F5;LEMA;8;464;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F5;BEMA;8;32;1;0;0;3;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F5;POMO;1;NA;0;4;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F5;POMA;2;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;F5;SPRU;34;816;0;0;0;0;1;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;8;F5;SOAS;5;275;0;2;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0
16;4;2020;8;F6;LEMA;5;290;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
1;4;2020;8;F6;SOAS;3;165;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F6;BEMA;5;20;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;F6;CHFU;2;64;1;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F6;POMA;1;NA;1;0;0;4;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0
16;4;2020;8;F6;RAPE;2;NA;1;0;0;4;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0
16;4;2020;8;F6;POMO;1;NA;1;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;1;0
16;4;2020;8;E3;LEMA;4;232;0;0;0;2;1;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;E3;HOMA;5;NA;0;0;0;4;2;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;E3;BEMA;25;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
1;4;2020;8;E3;CHFU;9;288;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E3;SCLA;1;31;0;1;0;4;0;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E4;HOMA;2;NA;1;0;0;5;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;E4;BEMA;7;28;0;0;0;4;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0
1;4;2020;8;E4;CHFU;7;224;1;0;0;2;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E4;POMO;2;NA;0;1;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E4;LEMA;3;174;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;E4;SPRU;10;240;0;3;0;3;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;E5;CHFU;2;64;0;0;0;2;0;0;0;0;6;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0
16;4;2020;8;E5;BEMA;6;24;6;0;0;2;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E5;LEMA;11;638;0;0;0;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;E5;SOAS;4;220;3;0;0;0;0;1;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;E5;POMO;1;NA;0;0;0;0;0;3;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;E5;POMA;3;NA;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;8;E5;SPRU;48;1152;2;0;0;1;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E5;SCLA;1;31;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0
16;4;2020;8;E5;RAPE;2;NA;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;E6;SOAS;4;220;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0
16;4;2020;8;E6;RAPE;2;NA;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E6;BEMA;4;16;2;0;0;5;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
16;4;2020;8;E6;LEMA;9;522;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E6;POMA;1;NA;2;0;0;0;0;2;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;E6;CHFU;1;32;0;0;0;4;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E6;POMA;3;NA;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0
16;4;2020;8;E6;HOMA;4;NA;0;1;0;3;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;F1;SOAS;10;550;1;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F1;SCLA;1;31;1;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;F1;CHFU;8;256;2;0;0;0;0;0;0;0;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;F1;LEMA;1;58;0;0;0;0;0;1;0;0;0;0;0;6;0;0;5;0;0;0;0;0;0;0;0;0
16;4;2020;8;F1;SPRU;52;1248;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;F1;POMA;1;NA;0;0;0;0;0;2;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
16;4;2020;8;F1;COSQ;16;NA;0;0;0;0;0;2;0;0;2;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
16;4;2020;8;F1;BEMA;38;152;0;3;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F1;HOMA;4;NA;0;0;0;0;3;3;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;F1;POMO;2;NA;1;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;D4;RAPE;1;NA;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0
1;4;2020;8;D4;CHFU;1;32;1;0;0;0;0;4;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D4;HOMA;5;NA;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;D4;SOAS;4;220;0;0;0;0;3;0;0;0;1;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0
16;4;2020;8;D4;POMA;1;NA;0;0;0;0;3;0;0;0;0;0;2;0;0;0;4;0;0;1;0;0;0;0;0;0
16;4;2020;8;D4;SCLA;2;62;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D4;LEMA;7;406;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;1;0
16;4;2020;8;D4;BEMA;9;36;2;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;D5;LEMA;5;290;2;0;0;6;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D5;BEMA;13;52;1;0;0;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D5;SCLA;2;62;2;2;0;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D5;POMO;1;NA;1;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;D5;SPRU;15;360;0;0;0;3;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D5;POMA;5;NA;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;D5;CHFU;5;160;1;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;D5;SOAS;3;165;0;0;0;0;0;0;0;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D6;BEMA;40;160;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;D6;SOAS;3;165;0;0;0;4;0;0;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0
16;4;2020;8;D6;RAPE;4;NA;0;0;0;4;0;0;1;0;0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0
16;4;2020;8;D6;LEMA;4;232;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D6;SCLA;2;62;0;1;0;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;D6;CHFU;7;224;1;0;0;22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D6;POMA;2;NA;0;0;0;12;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D6;POMO;1;NA;2;0;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;E1;SOAS;4;220;0;0;0;0;0;0;0;0;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E1;LEMA;3;174;1;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;E1;CHFU;14;448;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E1;SPRU;74;1776;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;E1;POMA;4;NA;0;0;0;0;0;1;0;0;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;E1;BEMA;18;72;2;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E1;HOMA;8;NA;0;0;0;0;0;0;0;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E2;HOMA;4;NA;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E2;BEMA;6;24;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E2;LEMA;1;58;1;0;0;2;4;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;E2;SOAS;1;55;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;E2;SPRU;23;552;1;0;0;0;3;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;E2;CHFU;2;64;1;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0
1;4;2020;8;B4;CHFU;3;96;1;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;8;B4;SOAS;2;110;0;2;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;8;B4;POMO;1;NA;0;1;0;2;0;0;0;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
